Year,Name,Frequency,Rank
1980,Dharminder,1,835
1980,Diarmuid,1,835
1980,Dilip,1,835
1980,Dinesh,1,835
1980,D'Lane,1,835
1980,Doane,1,835
1980,Dome,1,835
1980,Domenic,1,835
1980,Domenique,1,835
1980,Domingos,1,835
1980,Donat,1,835
1980,Donato,1,835
1980,Donivan,1,835
1980,Donn,1,835
1980,Dorien,1,835
1980,Dorin,1,835
1980,Dougie,1,835
1980,Doulas,1,835
1980,Duc,1,835
1980,Duffy,1,835
1980,Duke,1,835
1980,Dustan,1,835
1980,Dusten,1,835
1980,Dustin-Guy,1,835
1980,Dustyn,1,835
1980,Dwaine,1,835
1980,Dwane,1,835
1980,Eamon,1,835
1980,Earl,1,835
1980,Echo,1,835
1980,Edan,1,835
1980,Eddie,1,835
1980,Eduardo-Enzo,1,835
1980,Edwell,1,835
1980,Egbert,1,835
1980,E'Hab,1,835
1980,Eldridge,1,835
1980,Elie,1,835
1980,Eliezer,1,835
1980,Elio,1,835
1980,Eliot,1,835
1980,Elizabeth,1,835
1980,Elliot,1,835
1980,Ellis,1,835
1980,Elmer,1,835
1980,Elon,1,835
1980,Elsayed,1,835
1980,Emeka,1,835
1980,Emelian,1,835
1980,Emerson,1,835
1980,Emily,1,835
1980,Emmerson,1,835
1980,Enoch,1,835
1980,Eouad,1,835
1980,Erin,1,835
1980,Ermanno,1,835
1980,Ernie,1,835
1980,Errin,1,835
1980,Erwin,1,835
1980,Esmond,1,835
1980,Esteban,1,835
1980,Etienne,1,835
1980,Eugenio,1,835
1980,Evere,1,835
1980,Everette,1,835
1980,Evert,1,835
1980,Ewen,1,835
1980,Ezar,1,835
1980,Fabio,1,835
1980,Fabrizio-Luca-Giovanni,1,835
1980,Fadel,1,835
1980,Fadie,1,835
1980,Fady,1,835
1980,Fahmi,1,835
1980,Faisal,1,835
1980,Faisel,1,835
1980,Faizal,1,835
1980,Farooq,1,835
1980,Farrel,1,835
1980,Farren,1,835
1980,Fayiaz,1,835
1980,Fayne,1,835
1980,Fazal,1,835
1980,Fazeem,1,835
1980,Felipe,1,835
1980,Feodor,1,835
1980,Ferenc,1,835
1980,Ferlyn,1,835
1980,Ferrante,1,835
1980,Ferras,1,835
1980,Field,1,835
1980,Filippo,1,835
1980,Finlay,1,835
1980,Finnaem,1,835
1980,Firman,1,835
1980,Fletcher,1,835
1980,Flint,1,835
1980,Florian,1,835
1980,Floyd,1,835
1980,Foley,1,835
1980,Fook,1,835
1980,Forbes,1,835
1980,Frankie,1,835
1980,Franky,1,835
1980,Franz,1,835
1980,Frayne,1,835
1980,Frazer,1,835
1980,Frazier,1,835
1980,Freddy,1,835
1980,Frederik,1,835
1980,Freeman,1,835
1980,Friend,1,835
1980,Fritz,1,835
1980,Gabor,1,835
1980,Galan,1,835
1980,Garon,1,835
1980,Garreth,1,835
1980,Garvil,1,835
1980,Garwin,1,835
1980,Gassan,1,835
1980,Gaurav,1,835
1980,Gaylord,1,835
1980,Gene,1,835
1980,Gengiz,1,835
1980,Geniale,1,835
1980,Geoffry,1,835
1980,Geordie,1,835
1980,Gerardo,1,835
1980,Gerhard,1,835
1980,Gerry,1,835
1980,Gharib,1,835
1980,Giacomo,1,835
1980,Gian,1,835
1980,Gibson,1,835
1980,Gislain,1,835
1980,Glover,1,835
1980,Glynne,1,835
1980,Gonzalo,1,835
1980,Goulven,1,835
1980,Grady,1,835
1980,Grahame,1,835
1980,Granger,1,835
1980,Grayham,1,835
1980,Graziano,1,835
1980,Gregery,1,835
1980,Gudmundur,1,835
1980,Guillermo,1,835
1980,Gunther,1,835
1980,Gurbir,1,835
1980,Gurinder,1,835
1980,Gurjit,1,835
1980,Gurwinder,1,835
1980,Guthrie,1,835
1980,Guy-Michel-Junior,1,835
1980,Hafiz,1,835
1980,Haisam,1,835
1980,Hal,1,835
1980,Haldan,1,835
1980,Hamdan,1,835
1980,Hamza,1,835
1980,Hani,1,835
1980,Hanif,1,835
1980,Harjit,1,835
1980,Harjot,1,835
1980,Harlin,1,835
1980,Harmeet,1,835
1980,Harminder,1,835
1980,Harmon,1,835
1980,Hasen,1,835
1980,Hatem,1,835
1980,Hayato,1,835
1980,Helal,1,835
1980,Helmut,1,835
1980,Henh,1,835
1980,Henrie,1,835
1980,Hermann,1,835
1980,Hermon,1,835
1980,Hicham,1,835
1980,Hieu,1,835
1980,Hilton,1,835
1980,Hin,1,835
1980,Hiram,1,835
1980,Hirooh,1,835
1980,Hiroyuki,1,835
1980,Hisam,1,835
1980,Ho,1,835
1980,Hogan,1,835
1980,Hoi,1,835
1980,Holsen,1,835
1980,Hopeton,1,835
1980,Hosam,1,835
1980,How,1,835
1980,Hu,1,835
1980,Humam,1,835
1980,Hung,1,835
1980,Hunter,1,835
1980,Ifechukwude,1,835
1980,Ignatius,1,835
1980,Ijaz,1,835
1980,Ikey,1,835
1980,Inderdeep,1,835
1980,Innocenzo,1,835
1980,Ioan,1,835
1980,Irfaan,1,835
1980,Irfhan,1,835
1980,Irl,1,835
1980,Isaiah,1,835
1980,Islam-Hani,1,835
1980,Isoken,1,835
1980,Israil,1,835
1980,Ivo-Fabian,1,835
1980,J.R.,1,835
1980,Jabin,1,835
1980,Jackie,1,835
1980,Jack-Jakov,1,835
1980,Jacopo,1,835
1980,Jacques,1,835
1980,Jada,1,835
1980,Jadd,1,835
1980,Jadi,1,835
1980,Jadie,1,835
1980,Jaffray,1,835
1980,Jaimes,1,835
1980,Jamaal,1,835
1980,Jamiel,1,835
1980,Jamison,1,835
1980,Janan,1,835
1980,Jani,1,835
1980,Jarom,1,835
1980,Jaromir,1,835
1980,Jasha,1,835
1980,Jason-Bryan,1,835
1980,Jason-Randall,1,835
1980,Jaspal,1,835
1980,Jaspreet,1,835
1980,Jasprit,1,835
1980,Jasson,1,835
1980,Jatinder,1,835
1980,Jaugar,1,835
1980,Javaid,1,835
1980,Javan,1,835
1980,Jay-Alex,1,835
1980,Jaycee,1,835
1980,Jay-Dee,1,835
1980,Jaydon,1,835
1980,Jay-Jay,1,835
1980,Jaysson,1,835
1980,Jd,1,835
1980,Jean-Charles,1,835
1980,Jean-Guy,1,835
1980,Jean-Luc,1,835
1980,Jean-Philipe,1,835
1980,Jeb,1,835
1980,Jedadiah,1,835
1980,Jefferson,1,835
1980,Jeffory,1,835
1980,Jenkin,1,835
1980,Jensen,1,835
1980,Jered,1,835
1980,Jereme,1,835
1980,Jeremi,1,835
1980,Jeremia,1,835
1980,Jerimiah,1,835
1980,Jerlan,1,835
1980,Jermayne,1,835
1980,Jerod,1,835
1980,Jeromie,1,835
1980,Jerret,1,835
1980,Jerrod,1,835
1980,Jeshurun,1,835
1980,Jesse-Jo,1,835
1980,Jesse-Marcel,1,835
1980,Jessie-Lee,1,835
1980,Jessy,1,835
1980,Jevin,1,835
1980,Jihad,1,835
1980,Jim,1,835
1980,Jin,1,835
1980,Jocel,1,835
1980,Jochanan,1,835
1980,Jode,1,835
1980,Jodie,1,835
1980,Joe,1,835
1980,Joeseph,1,835
1980,Joffrey,1,835
1980,Johnas,1,835
1980,John-David,1,835
1980,John-James,1,835
1980,John-Marc,1,835
1980,Johnnie,1,835
1980,John-Scott,1,835
1980,Johnson,1,835
1980,Johnston,1,835
1980,Jomar,1,835
1980,Jondavid,1,835
1980,Jon-Emile,1,835
1980,Jones,1,835
1980,Jonnas,1,835
1980,Jon-Orrin,1,835
1980,Jordi,1,835
1980,Jordin,1,835
1980,Jorger,1,835
1980,Jorj,1,835
1980,Jory,1,835
1980,José,1,835
1980,Josef,1,835
1980,Joseff,1,835
1980,Joshuah,1,835
1980,Joshue,1,835
1980,Joshuwa,1,835
1980,Josph,1,835
1980,Jotham,1,835
1980,Json,1,835
1980,Judd,1,835
1980,Jule,1,835
1980,Julius,1,835
1980,June,1,835
1980,Justan,1,835
1980,Justinder,1,835
1980,Jyi,1,835
1980,Jyle,1,835
1980,Kaelan,1,835
1980,Kaitya,1,835
1980,Kai-Yin,1,835
1980,Kalcy,1,835
1980,Kalle,1,835
1980,Kalpesh,1,835
1980,Kalvie,1,835
1980,Kalyn,1,835
1980,Kam,1,835
1980,Kane,1,835
1980,Karanpal,1,835
1980,Kareem,1,835
1980,Karel,1,835
1980,Karlyle,1,835
1980,Kary,1,835
1980,Kasey,1,835
1980,Kashef,1,835
1980,Kasim,1,835
1980,Kassem,1,835
1980,Kate,1,835
1980,Kaveh,1,835
1980,Kaye,1,835
1980,Ka-Yee,1,835
1980,Kegan,1,835
1980,Keir,1,835
1980,Keiran,1,835
1980,Keivin,1,835
1980,Kelby,1,835
1980,Kell,1,835
1980,Kellan,1,835
1980,Kelley,1,835
1980,Kelson,1,835
1980,Kelsy,1,835
1980,Kenan,1,835
1980,Kendal,1,835
1980,Kenichiro,1,835
1980,Kenji,1,835
1980,Kenn,1,835
1980,Kenney,1,835
1980,Kenta,1,835
1980,Kerim,1,835
1980,Kerris,1,835
1980,Kerwin,1,835
1980,Kessler,1,835
1980,Keven,1,835
1980,Kevindeep,1,835
1980,Khalid,1,835
1980,Khurm,1,835
1980,Kiely,1,835
1980,Kier,1,835
1980,Kieth,1,835
1980,Kipp,1,835
1980,Kirika,1,835
1980,Kirke,1,835
1980,Kirston,1,835
1980,Kirt,1,835
1980,Klaus,1,835
1980,Klint,1,835
1980,Klinton,1,835
1980,Klynt,1,835
1980,Kobi,1,835
1980,Kol,1,835
1980,Konrad,1,835
1980,Korry,1,835
1980,Kostadinos,1,835
1980,Kostas,1,835
1980,Kraig,1,835
1980,Krist,1,835
1980,Kristan,1,835
1980,Kristapher,1,835
1980,Kristina,1,835
1980,Kriston,1,835
1980,Krystian,1,835
1980,Krystopher,1,835
1980,Kulinder,1,835
1980,Kumail,1,835
1980,Kwasi,1,835
1980,Kwek-Min,1,835
1980,Kyley,1,835
1980,Kyyan,1,835
1980,Laerzio,1,835
1980,Lai,1,835
1980,Laine,1,835
1980,Lamar,1,835
1980,Landen,1,835
1980,Landon-Troy,1,835
1980,Lani,1,835
1980,Laron,1,835
1980,Larren,1,835
1980,Larson,1,835
1980,Laszlo,1,835
1980,Laun,1,835
1980,Lauren,1,835
1980,Laurens,1,835
1980,Laurent,1,835
1980,Laurie,1,835
1980,Lauris,1,835
1980,Laval,1,835
1980,Laverne,1,835
1980,Lawrance,1,835
1980,Lawrick,1,835
1980,Layton,1,835
1980,Lazaro,1,835
1980,Lear,1,835
1980,Leeland,1,835
1980,Lee-Michael,1,835
1980,Leif,1,835
1980,Leith,1,835
1980,Lemuel,1,835
1980,Leonidas,1,835
1980,Lestat,1,835
1980,Lewis,1,835
1980,Lindon,1,835
1980,Lindy,1,835
1980,Linton,1,835
1980,Lock-Yin,1,835
1980,Lon,1,835
1980,Lorand,1,835
1980,Lorenzo,1,835
1980,Loris,1,835
1980,Louis-Andre,1,835
1980,Loury,1,835
1980,Lowell,1,835
1980,Lowen,1,835
1980,Luan,1,835
1980,Lucan,1,835
1980,Lucien,1,835
1980,Lucius,1,835
1980,Lukacs,1,835
1980,Lukas-Ryan,1,835
1980,Lyman,1,835
1980,Lynal,1,835
1980,Mac,1,835
1980,Macan,1,835
1980,Maclean,1,835
1980,Mahdi,1,835
1980,Mahipal,1,835
1980,Mahmoud-Hussien,1,835
1980,Malik,1,835
1980,Mandel,1,835
1980,Mani,1,835
1980,Manjinder,1,835
1980,Manmeet,1,835
1980,Manpreet,1,835
1980,Manson,1,835
1980,Marc-Andre,1,835
1980,Mardy,1,835
1980,Marek,1,835
1980,Marino,1,835
1980,Marion,1,835
1980,Markandeya,1,835
1980,Markus,1,835
1980,Marshel,1,835
1980,Martino,1,835
1980,Martinus,1,835
1980,Masafumi,1,835
1980,Masashi,1,835
1980,Matan,1,835
1980,Mathieson,1,835
1980,Matias,1,835
1980,Mauricio,1,835
1980,Maurizio,1,835
1980,Maximilian,1,835
1980,Mazen,1,835
1980,Mckenzie,1,835
1980,Mckuen,1,835
1980,Memphis,1,835
1980,Merv,1,835
1980,Meshack,1,835
1980,Mic,1,835
1980,Michal,1,835
1980,Micheil,1,835
1980,Michele,1,835
1980,Michelen,1,835
1980,Mickael,1,835
1980,Mickey,1,835
1980,Micky,1,835
1980,Mihali,1,835
1980,Mikael,1,835
1980,Milad,1,835
1980,Mild,1,835
1980,Miles-Lynden,1,835
1980,Milorad,1,835
1980,Milton,1,835
1980,Mineki,1,835
1980,Mischa,1,835
1980,Misha,1,835
1980,Mobeen,1,835
1980,Mohammadali,1,835
1980,Monroe,1,835
1980,Monte,1,835
1980,Monti,1,835
1980,Motoki,1,835
1980,Mouhammed,1,835
1980,Mountain,1,835
1980,Muga,1,835
1980,Munsoor,1,835
1980,Murry,1,835
1980,Murxmur,1,835
1980,Mustafa,1,835
1980,Mychal,1,835
1980,Myron,1,835
1980,Naal,1,835
1980,Nabiel,1,835
1980,Nadir,1,835
1980,Naheed,1,835
1980,Najib,1,835
1980,Nansen,1,835
1980,Nashon,1,835
1980,Nathanael,1,835
1980,Nathen,1,835
1980,Nathon,1,835
1980,Navdeep,1,835
1980,Navdip,1,835
1980,Naveen,1,835
1980,Navraj,1,835
1980,Navreet,1,835
1980,Neale,1,835
1980,Neel,1,835
1980,Neeraj,1,835
1980,Neils,1,835
1980,Neltroy,1,835
1980,Neville,1,835
1980,Nevin,1,835
1980,Nezar,1,835
1980,Ngoc,1,835
1980,Nicanor,1,835
1980,Nicholaus,1,835
1980,Nicholson,1,835
1980,Nickalaos,1,835
1980,Nickalus-Jonathan,1,835
1980,Nickelas,1,835
1980,Nickie,1,835
1980,Nickolaus,1,835
1980,Nicola,1,835
1980,Nidesh,1,835
1980,Nii,1,835
1980,Nikish,1,835
1980,Nikola,1,835
1980,Nikolai,1,835
1980,Nikolaus,1,835
1980,Nikolay,1,835
1980,Nilos,1,835
1980,Nils,1,835
1980,Nima,1,835
1980,Nino,1,835
1980,Nitin,1,835
1980,Normand,1,835
1980,Norten,1,835
1980,Nyles,1,835
1980,Obai,1,835
1980,Obaida,1,835
1980,Odell,1,835
1980,Odin,1,835
1980,Oisin,1,835
1980,Ojay,1,835
1980,Ojee,1,835
1980,Okechi,1,835
1980,Oliver-Carl,1,835
1980,Olubunmi,1,835
1980,Olugbenga,1,835
1980,Olurotimi,1,835
1980,Olushola,1,835
1980,Oppinderjeet,1,835
1980,Orin,1,835
1980,Orrin,1,835
1980,Orville,1,835
1980,Oryan,1,835
1980,Osama,1,835
1980,Osayuki,1,835
1980,Osvaldo,1,835
1980,Ovide,1,835
1980,Owais,1,835
1980,Ozhan,1,835
1980,Pablo,1,835
1980,Paddy,1,835
1980,Padriac,1,835
1980,Panagiotis,1,835
1980,Panayiotis,1,835
1980,Paola,1,835
1980,Parbeer,1,835
1980,Pardeep,1,835
1980,Paris,1,835
1980,Parker,1,835
1980,Parminder,1,835
1980,Parnell,1,835
1980,Parvez,1,835
1980,Pascal,1,835
1980,Pasi,1,835
1980,Pasqualini,1,835
1980,Pavandeep,1,835
1980,Peirre,1,835
1980,Peppe,1,835
1980,Pernall,1,835
1980,Pernell,1,835
1980,Philbert,1,835
1980,Philippus,1,835
1980,Phillipe,1,835
1980,Phonpradith,1,835
1980,Phuoc,1,835
1980,Polo,1,835
1980,Poulis,1,835
1980,Pritesh,1,835
1980,Probal,1,835
1980,Proxy,1,835
1980,Puneet,1,835
1980,Qamarullah,1,835
1980,Qasim,1,835
1980,Quach,1,835
1980,Quinten,1,835
1980,Rabeah,1,835
1980,Rabie,1,835
1980,Radoslav,1,835
1980,Raegan,1,835
1980,Raelan,1,835
1980,Rafael,1,835
1980,Raffaele,1,835
1980,Rahil,1,835
1980,Rahul,1,835
1980,Rajan,1,835
1980,Rajin,1,835
1980,Rajinder,1,835
1980,Rakesh,1,835
1980,Rakin,1,835
1980,Ramandeep,1,835
1980,Ramesh,1,835
1980,Ramil,1,835
1980,Ramsey,1,835
1980,Ramy,1,835
1980,Ranbir,1,835
1980,Randeep,1,835
1980,Randell,1,835
1980,Randi,1,835
1980,Randle,1,835
1980,Randy-Roland,1,835
1980,Rashid,1,835
1980,Ravi,1,835
1980,Rayjonathan,1,835
1980,Raza,1,835
1980,Reagen,1,835
1980,Réal,1,835
1980,Reece,1,835
1980,Reeve,1,835
1980,Reg,1,835
1980,Regen,1,835
1980,Reggie,1,835
1980,Reinhold,1,835
1980,Rejean,1,835
1980,Rémi,1,835
1980,Remy,1,835
1980,Rena,1,835
1980,Renan,1,835
1980,Renato,1,835
1980,Reyhan,1,835
1980,Rhyan,1,835
1980,Rian,1,835
1980,Rian-Steven,1,835
1980,Riaz,1,835
1980,Richdeep,1,835
1980,Ricki,1,835
1980,Rico,1,835
1980,Ried,1,835
1980,Riki,1,835
1980,Rikkita,1,835
1980,Risto,1,835
1980,Roan,1,835
1980,Rob,1,835
1980,Robashar,1,835
1980,Robbylee,1,835
1980,Robie,1,835
1980,Robinder,1,835
1980,Robson,1,835
1980,Rockwell,1,835
1980,Rocky-Ryan,1,835
1980,Rodiel,1,835
1980,Rodolfo,1,835
1980,Rodrick,1,835
1980,Rogan,1,835
1980,Rogelio,1,835
1980,Rollin,1,835
1980,Romeo,1,835
1980,Rommel,1,835
1980,Ronen,1,835
1980,Roone,1,835
1980,Roozbeh,1,835
1980,Rosario,1,835
1980,Roth,1,835
1980,Roudolph,1,835
1980,Rovind,1,835
1980,Rustin,1,835
1980,Ryder,1,835
1980,Ryen,1,835
1980,Ryker,1,835
1980,Saba,1,835
1980,Sai,1,835
1980,Sajid,1,835
1980,Saleem,1,835
1980,Saleh,1,835
1980,Salem,1,835
1980,Salim,1,835
1980,Samair,1,835
1980,Sameer,1,835
1980,Sami,1,835
1980,Sammy,1,835
1980,Samual,1,835
1980,Sandy,1,835
1980,Sanjog,1,835
1980,Santiago,1,835
1980,Sascha,1,835
1980,Satinder,1,835
1980,Satjeet,1,835
1980,Savely,1,835
1980,Sazont,1,835
1980,Schendal,1,835
1980,Scottie,1,835
1980,Segovia,1,835
1980,Sergei,1,835
1980,Sergio,1,835
1980,Shaan,1,835
1980,Shad,1,835
1980,Shaddon,1,835
1980,Shadi,1,835
1980,Shady,1,835
1980,Shahbaz,1,835
1980,Shaheed,1,835
1980,Shaheen,1,835
1980,Shahnawaaz,1,835
1980,Shaine,1,835
1980,Shalako,1,835
1980,Shalon,1,835
1980,Shand,1,835
1980,Shann,1,835
1980,Shannondoea,1,835
1980,Sharif,1,835
1980,Shaunik,1,835
1980,Shawne,1,835
1980,Shawn-Lee,1,835
1980,Shelbey,1,835
1980,Shelby,1,835
1980,Sheldon-Michael,1,835
1980,Sheridan,1,835
1980,Shey,1,835
1980,Sheyenne,1,835
1980,Shih-Min,1,835
1980,Shilo,1,835
1980,Shinjon,1,835
1980,Shivanand,1,835
1980,Shivdev,1,835
1980,Shivneet,1,835
1980,Shoheb,1,835
1980,Shon,1,835
1980,Shuvaloy,1,835
1980,Shyam,1,835
1980,Shylo,1,835
1980,Sibi,1,835
1980,Sigmundt,1,835
1980,Simran,1,835
1980,Singh,1,835
1980,Sir,1,835
1980,Siyawosh,1,835
1980,Sjohn,1,835
1980,Skevo,1,835
1980,Skott,1,835
1980,Sky,1,835
1980,Skylar,1,835
1980,Slade,1,835
1980,Sleiman,1,835
1980,Slobodan,1,835
1980,Socrates,1,835
1980,Sol,1,835
1980,Stamatios,1,835
1980,Stanford,1,835
1980,Stanko,1,835
1980,Steffyn,1,835
1980,Stoney,1,835
1980,Sudhir,1,835
1980,Sukhdeep,1,835
1980,Sukhjit,1,835
1980,Sukhjitpal,1,835
1980,Sukhman,1,835
1980,Sukhraj,1,835
1980,Sukhwinder,1,835
1980,Sumeer,1,835
1980,Sundeep,1,835
1980,Suneet,1,835
1980,Sunil,1,835
1980,Suraj,1,835
1980,Surinderpaul,1,835
1980,Sydney,1,835
1980,Syed,1,835
1980,Sylvester,1,835
1980,Sylvio,1,835
1980,T.,1,835
1980,Tadeusz,1,835
1980,Takeshi,1,835
1980,Talab,1,835
1980,Talal,1,835
1980,Talmage,1,835
1980,Talvin,1,835
1980,Tamer,1,835
1980,Tan,1,835
1980,Tanson,1,835
1980,Taos,1,835
1980,Taranpal,1,835
1980,Tarick,1,835
1980,Taron,1,835
1980,Taso,1,835
1980,Tate,1,835
1980,Tau,1,835
1980,Tavis,1,835
1980,Tayler,1,835
1980,Teagan,1,835
1980,Teddy,1,835
1980,Telman,1,835
1980,Temperance,1,835
1980,Teo,1,835
1980,Terance,1,835
1980,Terrace,1,835
1980,Terren,1,835
1980,Terris,1,835
1980,Tersam,1,835
1980,Tevie,1,835
1980,Thaddeus,1,835
1980,Theadore,1,835
1980,Thelon,1,835
1980,Theodore-James,1,835
1980,Theodoros,1,835
1980,Thierry,1,835
1980,Thom-Kostas,1,835
1980,Thorren,1,835
1980,Thuan,1,835
1980,Tiemen,1,835
1980,Timber,1,835
1980,Timithy,1,835
1980,Timmithy,1,835
1980,Titus,1,835
1980,Tius,1,835
1980,T-Jay,1,835
1980,Tobi,1,835
1980,Toby,1,835
1980,Tolulope,1,835
1980,Tom-Harley,1,835
1980,Tommy-Kresimir,1,835
1980,Tomo,1,835
1980,Tori,1,835
1980,Torrey,1,835
1980,Torstein,1,835
1980,Tory,1,835
1980,Traavis,1,835
1980,Tracey,1,835
1980,Trapper,1,835
1980,Trevland,1,835
1980,Trevour,1,835
1980,Tristen,1,835
1980,Tristian,1,835
1980,Troyden,1,835
1980,Trung,1,835
1980,Trystan,1,835
1980,Tundra,1,835
1980,Tye,1,835
1980,Tyler-Bo,1,835
1980,Tymen,1,835
1980,Tynan,1,835
1980,Tyree,1,835
1980,Tyron,1,835
1980,Tyron-Marc,1,835
1980,Tyronne,1,835
1980,Tyrran,1,835
1980,Tyrus,1,835
1980,Tysen,1,835
1980,Tze-Chu,1,835
1980,Umberto,1,835
1980,Vaden,1,835
1980,Van,1,835
1980,Vans,1,835
1980,Varick,1,835
1980,Vasilios,1,835
1980,Verinder,1,835
1980,Vern,1,835
1980,Verne,1,835
1980,Vernie,1,835
1980,Vi,1,835
1980,Vikas,1,835
1980,Viktor,1,835
1980,Vinay,1,835
1980,Vince,1,835
1980,Vincent-Jason,1,835
1980,Vira,1,835
1980,Vito,1,835
1980,Vitorio,1,835
1980,Vivek,1,835
1980,Vladimir,1,835
1980,Vu,1,835
1980,Vui,1,835
1980,Wai,1,835
1980,Waldo,1,835
1980,Waleed,1,835
1980,Wallid,1,835
1980,Wasseem,1,835
1980,Way,1,835
1980,Wayd,1,835
1980,Wayde,1,835
1980,Wellesley,1,835
1980,Wendelin,1,835
1980,Werner,1,835
1980,Wesly,1,835
1980,Whayne,1,835
1980,Wil,1,835
1980,Wilfrid,1,835
1980,Willard,1,835
1980,Willi,1,835
1980,Willie,1,835
1980,Willis,1,835
1980,Wilson,1,835
1980,Wincent,1,835
1980,Winsley,1,835
1980,Winslow,1,835
1980,Wolsey,1,835
1980,Wriley,1,835
1980,Wyatt-James,1,835
1980,Wydell,1,835
1980,Wylen,1,835
1980,Wynton,1,835
1980,Xavier,1,835
1980,Yacov,1,835
1980,Yanik,1,835
1980,Yasser,1,835
1980,Yismakyahuw,1,835
1980,Yoav,1,835
1980,Yow,1,835
1980,Yukihero,1,835
1980,Yun,1,835
1980,Yvan,1,835
1980,Zahir,1,835
1980,Zaid,1,835
1980,Zdravko,1,835
1980,Zebulon,1,835
1980,Zeeshaun,1,835
1980,Zehad,1,835
1980,Zennon,1,835
1980,Zeshan,1,835
1980,Zhar,1,835
1980,Zig,1,835
1980,Zoel,1,835
1980,Zorav,1,835
1980,Zoravar,1,835
1980,Zsolt,1,835
1980,Zubin,1,835
1981,Michael,705,1
1981,Ryan,697,2
1981,Christopher,668,3
1981,Matthew,481,4
1981,Jason,480,5
1981,David,471,6
1981,Daniel,349,7
1981,Robert,341,8
1981,James,322,9
1981,Justin,275,10
1981,Steven,272,11
1981,Adam,269,12
1981,Andrew,269,12
1981,Jeffrey,253,14
1981,Mark,239,15
1981,Kevin,236,16
1981,Jonathan,235,17
1981,John,221,18
1981,Scott,217,19
1981,Bradley,211,20
1981,Tyler,209,21
1981,Joshua,194,22
1981,Aaron,192,23
1981,Jesse,185,24
1981,Trevor,182,25
1981,Richard,176,26
1981,Jeremy,175,27
1981,Joseph,174,28
1981,Nathan,174,28
1981,Nicholas,161,30
1981,Travis,159,31
1981,Sean,157,32
1981,Dustin,152,33
1981,William,150,34
1981,Brian,147,35
1981,Timothy,147,35
1981,Paul,146,37
1981,Stephen,144,38
1981,Curtis,138,39
1981,Jordan,138,39
1981,Eric,130,41
1981,Derek,128,42
1981,Chad,126,43
1981,Benjamin,120,44
1981,Shane,120,44
1981,Shawn,120,44
1981,Gregory,119,47
1981,Kyle,117,48
1981,Patrick,112,49
1981,Cory,111,50
1981,Thomas,111,50
1981,Craig,108,52
1981,Kenneth,107,53
1981,Brent,102,54
1981,Darren,101,55
1981,Colin,97,56
1981,Shaun,96,57
1981,Ian,93,58
1981,Peter,90,59
1981,Cameron,87,60
1981,Cody,83,61
1981,Anthony,81,62
1981,Brett,81,62
1981,Clayton,77,64
1981,Jamie,77,64
1981,Jared,76,66
1981,Brandon,74,67
1981,Jeffery,74,67
1981,Alexander,69,69
1981,Joel,69,69
1981,Douglas,66,71
1981,Charles,64,72
1981,Blair,61,73
1981,Kelly,61,73
1981,Bryan,60,75
1981,Micheal,60,75
1981,Dennis,59,77
1981,Keith,57,78
1981,Lee,57,78
1981,Philip,57,78
1981,Marc,56,81
1981,Todd,56,81
1981,Troy,55,83
1981,Mathew,54,84
1981,Randy,54,84
1981,Dale,53,86
1981,Corey,50,87
1981,Donald,50,87
1981,Clinton,48,89
1981,Geoffrey,48,89
1981,Kristopher,48,89
1981,Dallas,47,92
1981,Neil,46,93
1981,Edward,45,94
1981,Evan,45,94
1981,Graham,45,94
1981,Mitchell,45,94
1981,Allan,43,98
1981,George,43,98
1981,Martin,43,98
1981,Wayne,42,101
1981,Russell,41,102
1981,Gordon,40,103
1981,Raymond,40,103
1981,Ronald,39,105
1981,Dean,38,106
1981,Dylan,38,106
1981,Wesley,38,106
1981,Sheldon,37,109
1981,Tyson,37,109
1981,Kurtis,36,111
1981,Robin,35,112
1981,Warren,34,113
1981,Darcy,33,114
1981,Jacob,33,114
1981,Levi,33,114
1981,Luke,33,114
1981,Simon,33,114
1981,Stuart,33,114
1981,Gary,32,120
1981,Phillip,32,120
1981,Samuel,32,120
1981,Terry,31,123
1981,Carl,30,124
1981,Dwayne,30,124
1981,Byron,29,126
1981,Casey,29,126
1981,Derrick,29,126
1981,Grant,29,126
1981,Roger,29,126
1981,Vincent,29,126
1981,Wade,29,126
1981,Christian,28,133
1981,Kirk,28,133
1981,Adrian,27,135
1981,Alan,27,135
1981,Blake,27,135
1981,Jay,26,138
1981,Darryl,25,139
1981,Lance,25,139
1981,Bryce,24,141
1981,Rodney,24,141
1981,Brendan,23,143
1981,Gerald,23,143
1981,Glen,23,143
1981,Johnathan,23,143
1981,Kent,23,143
1981,Barry,22,148
1981,Lucas,22,148
1981,Rory,22,148
1981,Terence,22,148
1981,Daryl,21,152
1981,Henry,21,152
1981,Jonathon,21,152
1981,Morgan,21,152
1981,Terrance,21,152
1981,Bruce,20,157
1981,Jerry,20,157
1981,Lawrence,20,157
1981,Nathaniel,20,157
1981,Owen,20,157
1981,Andre,19,162
1981,Danny,19,162
1981,Joey,19,162
1981,Logan,19,162
1981,Lyle,19,162
1981,Murray,19,162
1981,Spencer,19,162
1981,Albert,18,169
1981,Devon,18,169
1981,Karl,18,169
1981,Kurt,18,169
1981,Taylor,18,169
1981,Blaine,17,174
1981,Calvin,17,174
1981,Clifford,17,174
1981,Duane,17,174
1981,Jessie,17,174
1981,Landon,17,174
1981,Nolan,17,174
